X,Y,Name,FIRE_OF_NOTE_IND,FIRE_SIZE_HA,Field_1,Fire Number,GEOGRAPHIC,IGNITION DATE,INCIDENT_NAME,LATITUDE,LONGITUDE,RESPONSE_TYPE_DESC,YEAR
-120.204948973608,52.6717231083374,North end of Hobson Lake,0,34,North end of Hobson Lake,K22017,North end of Hobson Lake,2021-07-08 5:36:31 PM,NORTH END OF HOBS...,52.671717,-120.204933,Monitor,2021
-124.126633447139,52.0830885957795,Across Hwy from Puntzi Airstrip,0,0.05,Across Hwy from Puntzi Airstrip,C51593,Across Hwy from Puntzi Airstrip,2021-07-07 7:28:00 PM,,52.083083,-124.126617,Full,2021
-118.550681860851,50.0205561730752,Mike Creek,0,0.03,Mike Creek,K42066,Mike Creek,2021-07-19 5:11:25 PM,Mike Creek,50.02055,-118.550667,Full,2021
-123.603280552927,52.9612756904932,W of Nazko 20,0,0.55,W of Nazko 20,C11060,W of Nazko 20,2021-06-30 10:30:51 AM,,52.96127,-123.603264,Full,2021
-121.78015071057,56.2734729674199,East of Ferrel Creek Road,0,0.009,East of Ferrel Creek Road,G81174,East of Ferrel Creek Road,2021-06-30 9:00:00 PM,,56.273467,-121.780133,Full,2021
-117.286847543903,49.7316392987906,Mt. Ruppel - MR,0,2359,Mt. Ruppel - MR,N51724,Mt. Ruppel - MR,2021-07-08 7:02:10 PM,MT. RUPPEL - MR,49.731633,-117.286833,Monitor,2021
-133.853071245972,59.7131042750736,1.5 km S of Deep Bay,0,0.02,1.5 km S of Deep Bay,R92363,1.5 km S of Deep Bay,2021-08-02 6:00:00 PM,,59.7131,-133.85305,Full,2021
-124.904167270433,54.0478885508578,Chilako First Nation Reserve,0,6,Chilako First Nation Reserve,G40410,Chilako First Nation Reserve,2021-04-25 2:15:00 PM,G40410,54.047883,-124.90415,Full,2021
-121.5659154276,50.1324058290708,Siska,0,1.9,Siska,K72955,Siska,2022-03-29 11:00:00 AM,Siska Reserve,50.1324,-121.5659,Full,2021
-118.675965150678,50.9557892097384,Craigellachie,0,4.5,Craigellachie,K42487,Craigellachie,2021-08-03 3:26:41 AM,,50.955783,-118.67595,Full,2021
-115.165680969598,49.1339564936904,Anguish Pond,0,0.1,Anguish Pond,N11878,Anguish Pond,2021-07-13 4:33:40 AM,ANGUISH POND,49.13395,-115.165667,Full,2021
-115.798381276867,49.8292564712607,Reed Lakes,0,0.5,Reed Lakes,N22841,Reed Lakes,2021-09-12 2:18:36 PM,REED LAKES,49.82925,-115.798367,Full,2021
-124.024183520492,52.3497886167102,Chilcotin River 1km N of Chilcotin Lake,0,0.009,Chilcotin River 1km N of Chilcotin Lake,C50695,Chilcotin River 1km N of Chilcotin Lake,2021-06-01 7:49:26 AM,,52.349783,-124.024167,Modified,2021
-120.23179876053,52.0097560755262,Donald Creek,0,111,Donald Creek,K22218,Donald Creek,2021-07-01 3:31:13 PM,Donald Creek,52.00975,-120.231783,Monitor,2021
-121.615065223121,49.3640557862591,Garnet Creek FSR,0,0.009,Garnet Creek FSR,V12509,Garnet Creek FSR,2021-08-08 5:50:02 PM,,49.36405,-121.61505,Full,2021
-120.984752051234,59.3129562065698,West of Kwokullie Lake,0,0.33,West of Kwokullie Lake,G90987,West of Kwokullie Lake,2021-06-27 11:20:48 PM,,59.31295,-120.984733,Full,2021
-121.137682804598,51.6398389483954,End of Horse Lake Rd N,0,0.009,End of Horse Lake Rd N,C41460,End of Horse Lake Rd N,2021-07-05 10:00:00 AM,N Horse Lake Road,51.639833,-121.137667,Full,2021
-123.244298539257,49.5476726063003,Porteau Road off Ramp,0,0.2,Porteau Road off Ramp,V30581,Porteau Road off Ramp,2021-05-22 5:30:24 PM,PORTEAU ROAD,49.547667,-123.244283,Full,2021
-117.005605554234,49.9740913458729,Holmes Creek,0,1.2,Holmes Creek,N72257,Holmes Creek,2021-07-30 10:51:03 AM,HOLMES CREEK,49.974085,-117.005591,Full,2021
-123.854716834161,53.3276856685366,2.3km SE of Boat Lake,0,1.46,2.3km SE of Boat Lake,C12317,2.3km SE of Boat Lake,2021-08-01 2:19:18 PM,Boat Lake Fire,53.32768,-123.8547,Full,2021
-120.759832283777,50.1143559228089,Hwy 5 and 97C Interchange,0,2,Hwy 5 and 97C Interchange,K60349,Hwy 5 and 97C Interchange,2021-04-20 3:20:02 PM,,50.11435,-120.759817,Full,2021
-125.057015633907,48.8783383672589,Poett Nook,0,0.009,Poett Nook,V72576,Poett Nook,2021-08-12 1:38:16 PM,,48.878333,-125.057,Full,2021
-115.523714156142,49.5778394846269,Horseshoe Lake,0,0.009,Horseshoe Lake,N10533,Horseshoe Lake,2021-05-16 5:00:28 PM,HORSESHOE LAKE,49.577833,-115.5237,Full,2021
-119.169015506478,51.8266061959788,Adams Lake,0,2.1,Adams Lake,K22419,Adams Lake,2021-07-11 9:34:15 AM,South of Tumtum Lake,51.8266,-119.169,Monitor,2021
-119.092232050576,50.3413891282157,Upper B.X. Creek,0,0.009,Upper B.X. Creek,K42823,Upper B.X. Creek,2021-09-12 10:00:01 AM,,50.341383,-119.092217,Full,2021
-118.866598319856,51.4016232107375,Cotton Creek West,0,5,Cotton Creek West,K42402,Cotton Creek West,2021-08-03 6:50:58 PM,cotton creek west,51.401617,-118.866583,Modified,2021
-117.351631760409,50.4768063365729,Mobbs Creek - MR,0,522,Mobbs Creek - MR,N71813,Mobbs Creek - MR,2021-07-05 11:34:00 AM,MOBBS CREEK - MR,50.4768,-117.351617,Monitor,2021
-122.371800600605,55.9127729372227,3 Miles E Wright,0,0.6,3 Miles E Wright,G71178,3 Miles E Wright,2021-07-01 8:57:20 AM,,55.912767,-122.371783,Full,2021
-125.105384195193,53.7658885177271,Holy Cross Lake,0,0.5,Holy Cross Lake,G42412,Holy Cross Lake,2021-08-04 6:00:00 PM,,53.765883,-125.105367,Full,2021
-120.317081441309,50.5531721065068,McLeod Lake,0,0.009,McLeod Lake,K21650,McLeod Lake,2021-07-08 10:48:04 PM,McLeod Lake,50.553166,-120.317066,Full,2021
-118.196348206282,51.4470392923781,Murder Creek - MR,0,11,Murder Creek - MR,N42108,Murder Creek - MR,2021-07-16 7:03:10 PM,MURDER CREEK - MR,51.447033,-118.196333,Modified,2021
-123.265350215407,54.5968057821819,Muskeg River,0,0.2,Muskeg River,G11213,Muskeg River,2021-07-01 1:24:46 PM,,54.5968,-123.265333,Full,2021
-119.756281290429,50.7571060726043,Celewt Road,0,22,Celewt Road,K20001,Celewt Road,2021-04-01 1:20:00 PM,,50.7571,-119.756266,Full,2021
-119.35754813535,50.46802310456,Glenema,0,0.1,Glenema,K41773,Glenema,2021-07-11 1:45:44 AM,GLENEMA,50.468017,-119.357533,Modified,2021
-121.685750677382,56.3744560424734,Halfway River,0,0.009,Halfway River,G81912,Halfway River,2021-07-13 7:00:00 PM,,56.37445,-121.685733,Full,2021
-116.881331356254,49.316256318189,Cultus Creek - MR,1,7589,Cultus Creek - MR,N71245,Cultus Creek - MR,2021-07-01 7:39:28 PM,CULTUS CREEK - MR,49.31625,-116.881317,Modified,2021
-123.447732253689,48.5871724798147,Hovey Road,0,0.2,Hovey Road,V60299,Hovey Road,2021-04-18 3:00:34 PM,,48.587167,-123.447717,Full,2021
-120.190298502436,51.2063390434813,5km NW Barrier Airstrip,0,0.1,5km NW Barrier Airstrip,K21841,5km NW Barrier Airstrip,2021-07-12 1:01:17 PM,,51.206333,-120.190283,Full,2021
-115.855597230277,49.6108894501971,Mission Wycliffe Road,0,0.4,Mission Wycliffe Road,N12952,Mission Wycliffe Road,2022-03-29 12:25:16 PM,MISSION WYCLIFFE RD,49.610883,-115.855583,Modified,2021
-120.901632456788,51.7118393109319,Drewry Lake,0,0.009,Drewry Lake,C41994,Drewry Lake,2021-07-16 5:00:07 PM,The Steep Climb,51.711833,-120.901617,Full,2021
-125.147299656045,52.2310384706651,3km N of Hooch Lake,0,0.009,3km N of Hooch Lake,C50746,3km N of Hooch Lake,2021-06-07 8:16:25 AM,,52.231033,-125.147283,Full,2021
-120.939366516097,53.8371390619137,1 mile N of Torpy River,0,71.6,1 mile N of Torpy River,G12503,1 mile N of Torpy River,2021-08-06 2:02:50 PM,Torpy River,53.837133,-120.93935,Monitor,2021
-119.872932017612,49.7138890046608,West of Darke Lake #2,0,1.75,West of Darke Lake #2,K51072,West of Darke Lake #2,2021-06-30 2:02:43 PM,West of Darke Lake 2,49.713883,-119.872917,Full,2021
-124.993916543861,51.9683384824548,5km W of One Eye Lake,0,11.7,5km W of One Eye Lake,C50515,5km W of One Eye Lake,2021-05-15 4:20:46 PM,,51.968333,-124.9939,Full,2021
-118.800114638359,49.0154560865716,Vaagen Mill,0,0.009,Vaagen Mill,N62271,Vaagen Mill,2021-07-31 7:29:40 AM,Vaagen Mill,49.01545,-118.8001,Full,2021
-120.172265434354,50.990889035108,Orchard Lake,0,0.009,Orchard Lake,K21329,Orchard Lake,2021-07-01 10:01:53 PM,Orchard Lake,50.990883,-120.17225,Full,2021
-116.842047555524,50.0950893717574,Gar Creek,0,0.01,Gar Creek,N72654,Gar Creek,2021-08-17 8:55:45 AM,GAR CREEK,50.095083,-116.842033,Full,2021
-120.910048765618,51.6424729769538,Dombey Lake E,0,85,Dombey Lake E,C41143,Dombey Lake E,2021-06-30 7:35:23 PM,,51.642467,-120.910033,Full,2021
-118.258015155431,51.238189274472,Frisby Ridge #1,0,0.1,Frisby Ridge #1,N42073,Frisby Ridge #1,2021-07-19 8:30:11 PM,FRISBY RIDGE #1,51.238183,-118.258,Full,2021
-120.002632479102,51.2406230672005,Barriere Lake Road,0,0.05,Barriere Lake Road,K22936,Barriere Lake Road,2022-03-09 12:25:14 PM,Barriere Lake Road,51.240617,-120.002617,Full,2021
-119.631131821726,49.1440560008394,Hester Creek,0,0.009,Hester Creek,K51369,Hester Creek,2021-07-03 8:33:54 PM,,49.14405,-119.631117,Full,2021
-119.612897908722,49.4844730214365,West of Channel Parkway,0,0.009,West of Channel Parkway,K52800,West of Channel Parkway,2021-09-06 4:15:55 PM,W of Channel Parkway,49.484467,-119.612883,Full,2021
-124.636765700254,49.3501724349539,Illusion Lake,0,0.009,Illusion Lake,V71220,Illusion Lake,2021-07-01 7:50:28 PM,,49.350167,-124.63675,Full,2021
-121.363531636846,50.5933219846692,N of Venables Lake,0,0.039,N of Venables Lake,K21754,N of Venables Lake,2021-07-10 4:02:08 PM,N OF VENABLES LAKE,50.593316,-121.363516,Full,2021
-120.315865390429,50.75168900618,E of Hwy 5 near Strawberry Hill,0,0.009,E of Hwy 5 near Strawberry Hill,K21222,E of Hwy 5 near Strawberry Hill,2021-07-01 8:40:32 PM,EAST OF HIGHWAY N...,50.751683,-120.31585,Full,2021
-124.24334875987,48.5600054479908,Juan De Fuca Highway,0,0.3,Juan De Fuca Highway,V61291,Juan De Fuca Highway,2021-07-02 2:30:45 PM,,48.56,-124.243333,Full,2021
-121.497315804516,51.4372228964897,1.6km S of Bullock Lake,0,0.07,1.6km S of Bullock Lake,C41486,1.6km S of Bullock Lake,2021-07-05 6:24:57 PM,,51.437217,-121.4973,Full,2021
-123.11934972323,53.3555557646214,Cleswucut Lake,0,0.01,Cleswucut Lake,G12440,Cleswucut Lake,2021-08-05 4:00:00 PM,,53.35555,-123.119333,Full,2021
-117.380647612114,49.921473300016,Bannock Point,0,0.009,Bannock Point,N52035,Bannock Point,2021-07-18 2:30:00 PM,BANNOCK POINT,49.921467,-117.380633,Full,2021
-127.095299374171,50.2596382313696,North Tahsish River,0,0.4,North Tahsish River,V81401,North Tahsish River,2021-06-30 3:00:00 AM,N Tashish,50.259633,-127.095283,Full,2021
-120.291966958603,55.2980561972939,One Island Lake Provincial Park,0,0.009,One Island Lake Provincial Park,G72610,One Island Lake Provincial Park,2021-08-14 11:48:32 AM,One Island Lake fire,55.29805,-120.29195,Full,2021
-121.664348848834,51.4869228780353,4km S of Neilsen Lake,0,0.9,4km S of Neilsen Lake,C41600,4km S of Neilsen Lake,2021-07-08 11:30:54 AM,,51.486917,-121.664333,Full,2021
-121.174182817069,51.6603389454588,1.5km S Upper Housemean Rd,0,0.001,1.5km S Upper Housemean Rd,C41187,1.5km S Upper Housemean Rd,2021-06-30 5:17:21 PM,,51.660333,-121.174167,Full,2021
-121.618834215735,55.318739021886,Boulder Lake,0,10,Boulder Lake,G71693,Boulder Lake,2021-07-09 4:24:37 PM,Boulder Lake,55.318733,-121.618817,Full,2021
-126.947849982504,52.2351383004462,Talheo Hot Springs,0,0.009,Talheo Hot Springs,VA1085,Talheo Hot Springs,2021-06-29,,52.235133,-126.947833,Full,2021
-121.628915346151,49.8021728061066,Scuzzy Creek #6,0,0.009,Scuzzy Creek #6,V12655,Scuzzy Creek #6,2021-08-17 6:00:00 PM,,49.802167,-121.6289,Full,2021
-121.547136039819,59.1971231241303,Cabin Lake,0,8.2,Cabin Lake,G91035,Cabin Lake,2021-06-28 2:16:14 AM,,59.197117,-121.547117,Monitor,2021
-123.389883518153,52.6452057067927,Nazko River,0,760,Nazko River,C11179,Nazko River,2021-06-29 11:21:52 AM,,52.6452,-123.389867,Monitor,2021
-117.27331436818,49.0717892591076,South Salmo River,0,0.04,South Salmo River,N52193,South Salmo River,2021-07-26 9:21:26 AM,South Salmo River,49.071783,-117.2733,Full,2021
-121.402048627541,50.9112728844327,Pioneer Creek,0,4.5,Pioneer Creek,K20798,Pioneer Creek,2021-06-15 11:03:51 AM,,50.911267,-121.402033,Full,2021
-118.546982411571,51.8978892747419,Birch Creek,0,0.009,Birch Creek,N41787,Birch Creek,2021-07-10 8:24:00 PM,Birch Creew,51.897883,-118.546967,Full,2021
-118.90216503541,50.4128891546465,Seidner Lake,0,0.009,Seidner Lake,K41175,Seidner Lake,2021-06-30 2:52:38 PM,Seidner Lake,50.412883,-118.90215,Full,2021
-116.13846456458,50.6307064845283,Horsethief FSR,0,0.009,Horsethief FSR,N22012,Horsethief FSR,2021-07-17 3:30:00 PM,HORSETHIEF FSR,50.6307,-116.13845,Full,2021
-121.457766229081,52.7628889551368,Cariboo Lake,0,0.04,Cariboo Lake,C32540,Cariboo Lake,2021-08-10 8:20:09 PM,,52.762883,-121.45775,Full,2021
-121.973632651519,50.667372805156,Seton Lake Canal,0,0.009,Seton Lake Canal,K70382,Seton Lake Canal,2021-04-22 11:30:00 AM,SETON LAKE CANAL,50.667367,-121.973617,Full,2021
-121.751148342366,49.7177887879472,Clear creek #2 - MONITOR ONLY,0,0.009,Clear creek #2 - MONITOR ONLY,V12353,Clear creek #2 - MONITOR ONLY,2021-08-02 4:10:24 PM,,49.717783,-121.751133,Modified,2021
-125.11238285128,49.6418723896399,Comox Lake Bluffs South Road,0,0.009,Comox Lake Bluffs South Road,V80548,Comox Lake Bluffs South Road,2021-05-18,,49.641867,-125.112367,Full,2021
-121.66154834593,49.7828888020657,Scuzzy Creek #2,0,0.01,Scuzzy Creek #2,V12313,Scuzzy Creek #2,2021-07-31 7:16:00 AM,Scuzzy Creek #2,49.782883,-121.661533,Full,2021
-123.922216822665,53.266088658519,Purdy Lake,1,8100,Purdy Lake,C11491,Purdy Lake,2021-07-05 5:00:43 PM,Purdy Lake,53.266083,-123.9222,Full,2021
-116.756431365977,49.4474733404497,McGregor Creek,0,0.009,McGregor Creek,N70302,McGregor Creek,2021-04-18 4:00:00 PM,Destiny Bay,49.447467,-116.756417,Full,2021
-115.695380279154,49.9128564883279,Lussier River,0,0.009,Lussier River,N21582,Lussier River,2021-07-07 5:25:05 PM,Lussier River,49.91285,-115.695366,Full,2021
-117.165264592333,50.0032233291369,Stenson Creek,0,0.04,Stenson Creek,N71334,Stenson Creek,2021-07-01 6:50:46 PM,Stenson Creek,50.003217,-117.16525,Full,2021
-118.423064971843,50.5054062152875,Spectrum Creek,0,160,Spectrum Creek,K42137,Spectrum Creek,2021-07-21 8:22:03 PM,SPECTRUM CREEK,50.5054,-118.42305,Full,2021
-119.052015688854,52.4608732403828,Dominion Creek,0,0.75,Dominion Creek,G32223,Dominion Creek,2021-07-07 9:13:46 AM,,52.460867,-119.052,Monitor,2021
-123.738633908281,53.5819226916625,Grizzly Lake,0,4891,Grizzly Lake,G41711,Grizzly Lake,2021-07-09 10:06:10 PM,Grizzly Lake,53.581917,-123.738617,Full,2021
-118.847115155639,50.8674391852307,Yard Creek,0,0.6,Yard Creek,K41961,Yard Creek,2021-07-09 12:18:00 AM,Yard Creek,50.867433,-118.8471,Full,2021
-117.936097572518,49.3735232040021,Tulip Creek,0,0.015,Tulip Creek,N52711,Tulip Creek,2021-08-21 2:43:02 PM,TULIP CREEK,49.373517,-117.936083,Full,2021
-119.865398583139,51.6562061037324,Birch Island,0,0.009,Birch Island,K21344,Birch Island,2021-07-01 11:41:55 PM,Birch Island,51.6562,-119.865383,Monitor,2021
-127.354434559792,54.6760885632236,S of Pine Creek,0,0.001,S of Pine Creek,R31438,S of Pine Creek,2021-07-04 7:48:53 PM,,54.676083,-127.354417,Full,2021
-120.420882283755,50.3196729723394,Stump Lake,0,0.009,Stump Lake,K61928,Stump Lake,2021-07-14 9:34:41 AM,,50.319667,-120.420867,Full,2021
-118.380415020387,50.6993892310322,Tsuius Mountain,0,0.009,Tsuius Mountain,K42494,Tsuius Mountain,2021-08-07 9:00:00 AM,,50.699383,-118.3804,Full,2021
-120.729848113866,49.5164388964998,Blue Mountain,0,0.009,Blue Mountain,K61889,Blue Mountain,2021-07-13 4:00:12 PM,BLUE MOUNTAIN,49.516433,-120.729833,Full,2021
-118.425832078953,50.8708562344882,Wap Creek,0,682,Wap Creek,K41921,Wap Creek,2021-07-14 11:44:30 AM,WAP CREEK,50.87085,-118.425817,Modified,2021
-118.101214665406,49.6115062004144,Hutchinson Creek #1,0,0.009,Hutchinson Creek #1,N51640,Hutchinson Creek #1,2021-07-03 7:12:05 PM,HUTCHINSON CREEK #1,49.6115,-118.1012,Full,2021
-117.913497554841,49.3236392034398,McCormick Creek,0,0.009,McCormick Creek,N50457,McCormick Creek,2021-05-05 6:00:00 AM,MCCORMICK CREEK,49.323633,-117.913483,Full,2021
-119.277365490227,51.7067891768473,Otter Creek,0,7.3,Otter Creek,K21937,Otter Creek,2021-07-11 2:02:48 AM,Otter Creek,51.706783,-119.27735,Full,2021
-121.81901571777,50.9773388371561,Pavillion FSR,0,0.009,Pavillion FSR,K71260,Pavillion FSR,2021-07-02 11:05:16 AM,PAVILLION FSR,50.977333,-121.819,Full,2021
-119.14289852228,51.8911562024356,2 km N Tum Tum Lake,0,0.1,2 km N Tum Tum Lake,K22203,2 km N Tum Tum Lake,2021-07-10 11:04:39 PM,2KM NORTH OF TUMT...,51.89115,-119.142883,Monitor,2021
-123.167833267528,52.006455712714,Anahim 1,0,1.7,Anahim 1,C52274,Anahim 1,2021-07-31 4:30:31 PM,,52.00645,-123.167817,Full,2021
-121.164232798832,51.6053729436578,N of Horse Lake,0,0.009,N of Horse Lake,C41093,N of Horse Lake,2021-06-30 4:45:00 PM,,51.605367,-121.164217,Full,2021
-121.620917480343,50.2836808301024,East of Fraser River North of Lytton,0,1.5,East of Fraser River North of Lytton,K71039,East of Fraser River North of Lytton,2021-06-29 4:35:19 PM,E FRASER RV/N LYTTON,50.283675,-121.620902,Full,2021
-119.556331793627,49.0891060060134,Fruitvale Way,0,0.8,Fruitvale Way,K50427,Fruitvale Way,2021-04-27 3:10:00 PM,FRUITVALE WAY,49.0891,-119.556317,Full,2021
-118.978114721004,49.2072890776076,Harrison FSR,0,0.97,Harrison FSR,N62885,Harrison FSR,2021-10-09 11:45:30 AM,Harrison Creek,49.207283,-118.9781,Full,2021
-125.502018299998,56.2893385139115,Black Pine,1,16314,Black Pine,G61316,Black Pine,2021-06-30 7:32:57 AM,Blackpine,56.289333,-125.502,Modified,2021
-117.782747477353,49.1205732056472,Topping Creek,0,0.13,Topping Creek,N50685,Topping Creek,2021-05-30 12:52:50 PM,TOPPING CREEK,49.120567,-117.782733,Full,2021
-123.871848340359,48.4314554844121,Muir Creek,0,1,Muir Creek,V61974,Muir Creek,2021-07-15 8:07:18 PM,Muir Creek,48.43145,-123.871833,Full,2021
-115.497681313506,50.1920895289688,Ptarmigan Creek,0,62,Ptarmigan Creek,N21981,Ptarmigan Creek,2021-07-15 10:00:56 AM,PTARMIGAN CREEK,50.192083,-115.497667,Full,2021
-120.205714988411,49.3893890089311,Bromley Rock,0,0.001,Bromley Rock,K62574,Bromley Rock,2021-08-12 4:06:45 PM,Bromley Rock,49.389383,-120.2057,Full,2021
-126.903712246704,54.6331997344323,Quick West Rd,0,0.51,Quick West Rd,R31459,Quick West Rd,2021-07-05 1:45:00 PM,,54.633194,-126.903694,Full,2021
-120.873848814703,51.8160889885016,S of Canim Beach Park,0,0.009,S of Canim Beach Park,C41970,S of Canim Beach Park,2021-07-16 1:00:37 PM,,51.816083,-120.873833,Full,2021
-120.703132269784,50.0958389283601,Hamilton Hill,0,9,Hamilton Hill,K60810,Hamilton Hill,2021-06-16 3:05:32 PM,Hamilton Hill 97C,50.095833,-120.703117,Full,2021
-115.95668157434,50.795006515598,Crooks Meadows,0,0.2,Crooks Meadows,N20991,Crooks Meadows,2022-06-28 8:34:10 AM,CROOKS MEADOWS,50.795,-115.956667,Modified,2021
-123.892415495075,49.011888507661,Mt. Hayes,1,61.5,Mt. Hayes,V62669,Mt. Hayes,2021-08-19 9:44:10 AM,Mount Hayes,49.011883,-123.8924,Full,2021
-119.100548705061,52.2988892868653,Gum Creek,0,0.009,Gum Creek,G31424,Gum Creek,2021-07-04 2:30:41 PM,Gum Creek,52.298883,-119.100533,Full,2021
-124.517033778602,52.8749385698414,6km E Coglistiko River,0,3,6km E Coglistiko River,C11343,6km E Coglistiko River,2021-07-02 7:18:53 PM,,52.874933,-124.517017,Full,2021
-119.870364878761,49.1969559769519,East Road,0,3.39,East Road,K50065,East Road,2021-04-05 3:40:00 PM,,49.19695,-119.87035,Full,2021
-122.530116723058,53.6335728501101,Stone Creek FSR,0,0.7,Stone Creek FSR,G12765,Stone Creek FSR,2021-09-03 11:21:02 AM,Stone Cr.,53.633567,-122.5301,Full,2021
-120.064881951723,49.3431729629489,E of Hedley,0,0.009,E of Hedley,K62541,E of Hedley,2021-08-11 1:30:10 AM,EAST OF HEDLEY,49.343167,-120.064867,Full,2021
-121.648716386291,53.1207059451181,Willow River,0,0.009,Willow River,C12415,Willow River,2021-08-01,,53.1207,-121.6487,Full,2021
-119.735364838425,49.1380729882917,Barcelo,0,0.9,Barcelo,K52095,Barcelo,2021-07-21 2:42:45 AM,Barcello Road,49.138067,-119.73535,Full,2021
-120.758100461136,56.2822891663386,Beatton Valley Bike Trails,0,0.009,Beatton Valley Bike Trails,G82915,Beatton Valley Bike Trails,2021-10-30 1:00:00 PM,,56.282283,-120.758083,Full,2021
-125.28738294711,49.8878723777019,Duncan Bay Main,0,0.009,Duncan Bay Main,V82024,Duncan Bay Main,2021-07-18 12:23:47 AM,,49.887867,-125.287367,Full,2021
-124.879098836455,49.7087884204108,CFB Comox Military Base,0,3,CFB Comox Military Base,V82550,CFB Comox Military Base,2021-08-11 11:42:29 AM,,49.708783,-124.879083,Full,2021
-123.964049437339,52.1304556177931,Redstone Rodeo Grounds,0,0.3,Redstone Rodeo Grounds,C50397,Redstone Rodeo Grounds,2021-04-23 12:20:00 PM,,52.13045,-123.964033,Full,2021
-125.241866935582,52.9985054797685,2km SW of Wolf Lake,0,0.15,2km SW of Wolf Lake,C12406,2km SW of Wolf Lake,2021-08-03 5:00:00 PM,,52.9985,-125.24185,Full,2021
-125.012850301574,54.0847385369248,Endako,0,0.009,Endako,G40496,Endako,2021-05-12 11:35:27 PM,,54.084733,-125.012833,Modified,2021
-125.674486822711,52.4862493007324,Hotnarko Creek,0,1533,Hotnarko Creek,C51355,Hotnarko Creek,2021-07-03 1:12:04 PM,,52.486244,-125.67447,Modified,2021
-121.237233303255,53.0890559959292,2km SW of Skoi Lake,0,0.009,2km SW of Skoi Lake,C11852,2km SW of Skoi Lake,2021-07-12,2km SW of Skoi Lake,53.08905,-121.237217,Full,2021
-120.857115279033,50.0358729076234,South of Sterling Creek,0,0.009,South of Sterling Creek,K62041,South of Sterling Creek,2021-07-18 12:54:37 PM,S OF STERLING CREEK,50.035867,-120.8571,Full,2021
-124.37429864891,49.3108054644583,Alberni Hwy North,0,0.6,Alberni Hwy North,V70543,Alberni Hwy North,2021-05-18 2:05:47 PM,COOMBS NORTH OF A...,49.3108,-124.374283,Full,2021
-122.25871622295,52.3314228381263,Adj to Hwy 97 West of the Blue Lake Rd Turnoff,0,0.1,Adj to Hwy 97 West of the Blue Lake Rd Turnoff,C22160,Adj to Hwy 97 West of the Blue Lake Rd Turnoff,2021-07-24 12:52:24 PM,,52.331417,-122.2587,Full,2021
-119.554431789665,49.074439005184,Old Ritcher Pass,0,1.9,Old Ritcher Pass,K51453,Old Ritcher Pass,2021-07-05 10:30:00 AM,,49.074433,-119.554417,Full,2021
-119.145014711134,49.055589050554,McKinny Creek,0,0.009,McKinny Creek,N60860,McKinny Creek,2021-06-20 1:00:11 PM,MCKINNY CREEK,49.055583,-119.145,Full,2021
-120.478566950992,55.1896391694186,Boot Lake,0,2,Boot Lake,G70728,Boot Lake,2021-06-05 6:51:21 PM,,55.189633,-120.47855,Full,2021
-119.90238231165,50.9400391245435,Cahilty FSR,0,0.009,Cahilty FSR,K21700,Cahilty FSR,2021-07-09 3:37:37 AM,CAHILTY FSR,50.940033,-119.902367,Full,2021
-123.974016915966,53.500455658719,Chilako,0,1451,Chilako,G11126,Chilako,2021-06-30 8:30:58 PM,,53.50045,-123.974,Full,2021
-121.645331321672,49.3019888405689,Hwy 1 at Exit 153,0,0.009,Hwy 1 at Exit 153,V12038,Hwy 1 at Exit 153,2021-07-18 4:00:16 PM,,49.301983,-121.645316,Full,2021
-121.777436969595,51.4595539227848,4km NE of Clink Lake,0,58,4km NE of Clink Lake,C41431,4km NE of Clink Lake,2021-07-04 5:14:44 PM,,51.459548,-121.777421,Full,2021
-119.560881820731,49.189406010929,Oliver Water Tower,0,0.009,Oliver Water Tower,K50253,Oliver Water Tower,2021-04-16 5:01:59 PM,OLIVER WATER TOWER,49.1894,-119.560867,Full,2021
-119.345782057714,50.2015230913494,Bailey Rd and Commonage Rd,0,0.009,Bailey Rd and Commonage Rd,K40708,Bailey Rd and Commonage Rd,2021-06-02 3:35:05 PM,"BAILEY &amp; COMMONAGE",50.201517,-119.345767,Full,2021
-122.002298254409,49.2387887363946,Lougheed Hwy & Harrison Bay Rd,0,0.009,"Lougheed Hwy &amp; Harrison Bay Rd",V10883,"Lougheed Hwy &amp; Harrison Bay Rd",2021-06-23 12:00:00 PM,Harrison Mills,49.238783,-122.002283,Full,2021
-124.724283865871,53.0272725477877,Tsacha Lake,0,5.21,Tsacha Lake,C12300,Tsacha Lake,2021-07-31 5:10:48 PM,,53.027267,-124.724267,Full,2021
-121.084316544346,53.8391890428444,Sinclair Mills,0,0.009,Sinclair Mills,G11771,Sinclair Mills,2021-07-10 3:27:02 PM,,53.839183,-121.0843,Monitor,2021
-120.157765949423,52.6269561123505,East Creek,0,0.009,East Creek,K22001,East Creek,2021-07-08 5:31:01 PM,East Creek,52.62695,-120.15775,Monitor,2021
-121.434514620194,51.2347970054723,Chasm,0,454,Chasm,C41866,Chasm,2021-07-12 8:24:39 PM,,51.234791,-121.434499,Full,2021
-122.639017157502,54.7230058695029,Hambone Lake,0,0.45,Hambone Lake,G11194,Hambone Lake,2021-07-01 3:06:17 PM,Hambone Lake Fire,54.723,-122.639,Full,2021
-116.35051423574,49.2534233723326,Hall Creek,1,0.016,Hall Creek,N70832,Hall Creek,2021-06-15 1:05:52 AM,HALL CREEK,49.253417,-116.3505,Full,2021
