X,Y,Name,FIRE_OF_NOTE_IND,FIRE_SIZE_HA,Field_1,Fire Number,GEOGRAPHIC,IGNITION DATE,INCIDENT_NAME,LATITUDE,LONGITUDE,RESPONSE_TYPE_DESC,YEAR
-114.857214113626,49.9363235830761,Fording River,0,2.58,Fording River,N11772,Fording River,2022/08/22 11:00:50,,49.936317,-114.8572,Full,2022
-117.827964826437,50.3869562771133,Mt. Sanderson,0,0.08,Mt. Sanderson,N51493,Mt. Sanderson,2022/08/12 05:02:00,,50.38695,-117.82795,Full,2022
-125.606548917063,49.6147223304162,Phillips Creek,0,0.009,Phillips Creek,V81906,Phillips Creek,2022/08/24 08:01:22,PHILLIPS CREEK,49.614717,-125.606533,Full,2022
-118.245681709619,49.67690618802,Johnson Creek,0,1.65,Johnson Creek,N51651,Johnson Creek,2022/08/19 04:00:00,JOHNSON CREEK,49.6769,-118.245667,Full,2022
-121.602715465478,50.2407888303242,Nohomin Creek,1,4564,Nohomin Creek,K70580,Nohomin Creek,2022/07/14 12:15:00,Nohomin Creek,50.240783,-121.6027,Modified,2022
-121.620982650858,50.8669388566282,Robertson Creek,0,1.1,Robertson Creek,K21760,Robertson Creek,2022/08/19 01:00:00,,50.866933,-121.620967,Full,2022
-131.08951964658,57.4306047180416,Schaft Creek,0,1,Schaft Creek,R90417,Schaft Creek,2022/06/29 02:00:27,,57.4306,-131.0895,Full,2022
-115.863564230727,49.6051725594755,Black Angus Rd,0,0.009,Black Angus Rd,N10145,Black Angus Rd,2022/05/01 06:27:11,Mission-Wycliffe,49.605166,-115.86355,Modified,2022
-121.254816910209,54.7248730516151,Imperial Creek,0,34,Imperial Creek,G72090,Imperial Creek,2022/08/26 02:59:51,Imperial Creek,54.724867,-121.2548,Monitor,2022
-120.578465075513,49.4712559114018,China Creek Trail,0,0.009,China Creek Trail,K61423,China Creek Trail,2022/08/13 06:22:52,China Creek,49.47125,-120.57845,Full,2022
-118.317632273034,51.5893562860947,Boulder Creek,0,4.93,Boulder Creek,N41684,Boulder Creek,2022/08/19 05:09:13,,51.58935,-118.317617,,2022
-116.448214218324,49.105839351685,Canyon Lister,0,0.41,Canyon Lister,N72604,Canyon Lister,2022/10/06 08:21:44,,49.105833,-116.4482,Full,2022
-124.688351306542,56.597005632815,53km Chunamon FSR,0,0.009,53km Chunamon FSR,G62127,53km Chunamon FSR,2022/08/28 10:00:17,,56.597,-124.688333,Full,2022
-123.030552076784,58.7407389028051,1/2 km South Muskwa River,0,3.9,1/2 km South Muskwa River,G90480,1/2 km South Muskwa River,2022/07/04 03:32:00,,58.740733,-123.030533,Full,2022
-126.323883096874,49.885288253573,W of Muchalat River,0,0.2,W of Muchalat River,V81224,W of Muchalat River,2022/08/11 09:11:48,W OF MUCHALAT RIVER,49.885283,-126.323867,Full,2022
-122.30146732962,55.299855930409,Burnt River,0,0.3,Burnt River,G71712,Burnt River,2022/08/20 03:35:04,,55.29985,-122.30145,Monitor,2022
-121.503984366282,55.7342890499232,10 km NE of Chetwynd,0,0.2,10 km NE of Chetwynd,G72201,10 km NE of Chetwynd,2022/09/01 12:00:00,NE of Chetwynd,55.734283,-121.503967,Full,2022
-118.1669720836,51.0560292749984,Heather Creek,0,0.02,Heather Creek,N40942,Heather Creek,2022/07/29 08:38:00,,51.056023,-118.166957,Full,2022
-118.206581710888,49.7054891941017,Mount O'Leary,0,0.2,Mount O'Leary,N51657,Mount O'Leary,2022/08/19 04:00:44,Mt O'Leary,49.705483,-118.206567,Full,2022
-122.48196673839,53.6947058583486,Stone Buck FSR,0,1.83,Stone Buck FSR,G10307,Stone Buck FSR,2022/06/13 01:40:38,Stone Buck Fire,53.6947,-122.48195,Full,2022
-119.038515249343,51.0599231726206,Mt Grice-Hutchinson,0,7.9,Mt Grice-Hutchinson,K41512,Mt Grice-Hutchinson,2022/08/03 09:30:00,,51.059917,-119.0385,Full,2022
-120.752215387705,50.4823729416753,Meadow Creek,0,0.009,Meadow Creek,K21219,Meadow Creek,2022/08/11 11:42:29,,50.482367,-120.7522,Full,2022
-118.121814766304,49.9690232191417,Whatshan  Lake,0,0.16,Whatshan  Lake,N52126,Whatshan  Lake,2022/08/29 11:32:01,,49.969017,-118.1218,Full,2022
-120.93324812503,49.4290888680216,Champion Creek,0,182,Champion Creek,K62235,Champion Creek,2022/09/01 01:20:14,CHAMPION CREEK,49.429083,-120.933233,Modified,2022
-119.817314914689,49.3696559921638,Keremeos Creek,1,7042,Keremeos Creek,K50863,Keremeos Creek,2022/07/29 03:54:54,KEREMEOS CREEK,49.36965,-119.8173,Full,2022
-127.62748419484,55.3137212041223,Mount Glen,0,0.009,Mount Glen,R40350,Mount Glen,2022/06/27 09:56:41,Mount Glen,55.313716,-127.627466,Full,2022
-119.008147819954,49.5613060944203,Joan Lake,0,0.15,Joan Lake,N62285,Joan Lake,2022/09/01 02:53:32,joan lake,49.5613,-119.008133,Full,2022
-129.452270713689,59.7615719531075,N of Blue River,0,12330,N of Blue River,R90436,N of Blue River,2022/06/30 02:00:16,One Ace Mountain,59.761567,-129.45225,Modified,2022
-117.219281825668,50.7998233706751,Stevens Creek,0,43.5,Stevens Creek,N70658,Stevens Creek,2022/06/29 09:21:53,,50.799817,-117.219267,Monitor,2022
-119.05253226602,51.1095231734784,Five Mile Creek,0,0.26,Five Mile Creek,K41828,Five Mile Creek,2022/08/22 12:31:13,Five Mile Creek Fire,51.109517,-119.052517,Full,2022
-120.259898396969,50.8112230155999,Seven O Creek,0,0.05,Seven O Creek,K20641,Seven O Creek,2022/07/18 01:59:00,SEVEN O CREEK,50.811217,-120.259883,Full,2022
-122.432683203333,52.1836728107755,100 m W of Richard Lk,0,0.09,100 m W of Richard Lk,C21805,100 m W of Richard Lk,2022/08/21 11:00:00,,52.183667,-122.432667,Full,2022
-120.62158236623,50.4859889573002,Hay Brook,0,0.01,Hay Brook,K21327,Hay Brook,2022/08/12 04:16:19,Hay Brook Road,50.485983,-120.621567,Full,2022
-119.210614784132,49.2882230563404,Upper Vaseux Creek,0,0.1,Upper Vaseux Creek,K52284,Upper Vaseux Creek,2022/09/05 09:45:31,Upper Vaseux Creek,49.288217,-119.2106,Full,2022
-119.016798324894,51.3258061895242,North Humamilt FSR,0,0.01,North Humamilt FSR,K40995,North Humamilt FSR,2022/08/01 08:20:58,NORTH HUMAMILT FSR,51.3258,-119.016783,Full,2022
-116.743047278929,49.1212893202559,South Summit,0,0.6,South Summit,N72343,South Summit,2022/09/08 06:00:01,,49.121283,-116.743033,Full,2022
-118.427648084207,50.8916722357567,Cavanaugh Creek,0,0.009,Cavanaugh Creek,K41807,Cavanaugh Creek,2022/08/22 03:09:12,WAP Creek,50.891666,-118.427633,Full,2022
-117.60373155816,49.5627232530931,Ground Creek,0,0.15,Ground Creek,N50746,Ground Creek,2022/07/23 10:01:27,Ground Creek,49.562717,-117.603717,Full,2022
-123.972148522845,49.0712055008835,SE Nanaimo River,0,0.31,SE Nanaimo River,V72331,SE Nanaimo River,2022/09/08 12:00:00,SE NANAIMO RIVER,49.0712,-123.972133,Full,2022
-121.735182222438,49.2856727693504,Bear Mountain,0,12,Bear Mountain,V12834,Bear Mountain,2022/11/17 11:13:14,BEAR MOUNTAIN,49.285667,-121.735167,Modified,2022
-130.287352554311,57.450504835789,Willow Creek FSR,0,1.2,Willow Creek FSR,R90475,Willow Creek FSR,2022/07/04 12:00:00,Willow Creek Fsr,57.4505,-130.287333,Full,2022
-117.660964515644,49.3546232338823,Gibson Creek,0,0.3,Gibson Creek,N52675,Gibson Creek,2022/10/08 07:09:46,,49.354617,-117.66095,Full,2022
-127.911985295909,55.4543881668405,McCully Creek,0,0.15,McCully Creek,R41761,McCully Creek,2022/08/15 09:43:56,McCully Creek,55.454383,-127.911967,Full,2022
-132.230103861246,59.3892545307663,S of Pants Lake,0,0.3,S of Pants Lake,R90523,S of Pants Lake,2022/07/07 12:10:49,,59.38925,-132.230083,Full,2022
-120.186382274988,50.435139006012,Smith Lake,0,0.009,Smith Lake,K22442,Smith Lake,2022/09/15 08:30:30,,50.435133,-120.186367,Full,2022
-124.199150111704,53.9278056408631,Stoney Creek Reservation,0,0.009,Stoney Creek Reservation,G42192,Stoney Creek Reservation,2022/09/01 08:30:00,,53.9278,-124.199133,Full,2022
-125.568232964532,49.8011383416522,Buttle Lake 2,0,0.009,Buttle Lake 2,V81612,Buttle Lake 2,2022/08/19 05:51:59,BUTTLE LAKE 2,49.801133,-125.568217,Full,2022
-121.128098684239,51.2573729329702,Mount Grant FSR,0,0.99,Mount Grant FSR,C42712,Mount Grant FSR,2022/10/14 02:30:57,,51.257367,-121.128083,Full,2022
-118.54138182564,49.8972561667847,Waterloo Creek,0,0.009,Waterloo Creek,K41613,Waterloo Creek,2022/08/18 10:01:24,,49.89725,-118.541367,Full,2022
-120.950598564807,50.9652729413742,23.5K Deadman Vidette,0,0.4,23.5K Deadman Vidette,K20115,23.5K Deadman Vidette,2022/04/25 01:00:00,24KM DEADMAN VIDE...,50.965267,-120.950583,Full,2022
-118.611482165294,51.0458892228185,4 km NW of Crazy Creek,0,0.1,4 km NW of Crazy Creek,K40955,4 km NW of Crazy Creek,2022/08/01 12:21:36,CRAZY CREEK,51.045883,-118.611467,Full,2022
-120.227682795549,52.1193060811213,Beaver Creek,0,0.1,Beaver Creek,K20675,Beaver Creek,2022/07/17 04:26:51,BEAVER CREEK,52.1193,-120.227667,Full,2022
-120.228098002964,49.4293229489348,Iltcoola Creek,0,0.4,Iltcoola Creek,K62228,Iltcoola Creek,2022/08/31 10:49:19,Iltcoola Creek,49.429317,-120.228083,Full,2022
-124.66148479843,56.2157889602464,Mesilinka River,0,0.89,Mesilinka River,G61660,Mesilinka River,2022/08/19 05:00:00,,56.215783,-124.661467,Full,2022
-122.498800526315,55.6843729147812,Moberly River,0,1793,Moberly River,G71778,Moberly River,2022/08/22 02:18:46,G71778,55.684367,-122.498783,Monitor,2022
-120.508448468608,50.9026059912103,East Meadows Plateau,0,10,East Meadows Plateau,K21514,East Meadows Plateau,2022/08/17 09:39:26,East Meadows Plateau,50.9026,-120.508433,Full,2022
-121.058248344671,50.1437558895655,Edgar Creek 2,0,0.02,Edgar Creek 2,K60645,Edgar Creek 2,2022/07/19 02:39:09,EDGAR CREEK 2,50.14375,-121.058233,Full,2022
-120.236898874674,52.3561060900915,East of Clearwater River,0,0.009,East of Clearwater River,K21256,East of Clearwater River,2022/08/11 04:06:04,,52.3561,-120.236883,Monitor,2022
-120.169715637045,51.65362306686,Star Lake,0,0.009,Star Lake,K20425,Star Lake,2022/07/02 12:25:57,Star Lake,51.653617,-120.1697,Full,2022
-116.420781537202,50.3325894338791,Toby Creek,0,0.1,Toby Creek,N22472,Toby Creek,2022/09/19 05:00:00,Stark Creek,50.332583,-116.420767,Full,2022
-120.475798378854,50.6162889810693,Inks Lake Turnoff,0,0.009,Inks Lake Turnoff,K21961,Inks Lake Turnoff,2022/08/24 08:52:15,Inks Lake Turnoff,50.616283,-120.475783,Full,2022
-118.984215311778,51.3029731921593,Camp Creek,0,0.5,Camp Creek,K42205,Camp Creek,2022/08/31 04:32:53,,51.302967,-118.9842,Full,2022
-124.879149046246,50.4334724460925,Mt Dougie Dowler - MODIFIED RESPONSE,0,0.009,Mt Dougie Dowler - MODIFIED RESPONSE,V52478,Mt Dougie Dowler - MODIFIED RESPONSE,2022/09/05 09:11:30,MT DOUGIE DOWLER,50.433467,-124.879133,Monitor,2022
-118.560684014329,50.5622932021557,Finlayson Creek,0,0.03,Finlayson Creek,K41886,Finlayson Creek,2022/08/22 12:00:32,,50.562287,-118.560669,Full,2022
-121.389015548728,50.6567888746154,Cornwall Creek,0,4,Cornwall Creek,K20817,Cornwall Creek,2022/07/28 08:20:00,,50.656783,-121.389,Full,2022
-118.77286467043,49.1561390981429,Wallace Creek,0,44,Wallace Creek,N62240,Wallace Creek,2022/09/02 09:19:05,Wallace Creek,49.156133,-118.77285,Full,2022
-121.340348268542,49.702138834752,Anderson River,0,0.009,Anderson River,V11231,Anderson River,2022/08/11 02:31:00,ANDERSON RIVER,49.702133,-121.340333,Full,2022
-117.903764643269,49.6671392260622,Koch Creek,0,0.45,Koch Creek,N50985,Koch Creek,2022/08/01 05:00:00,Koch Creek,49.667133,-117.90375,Full,2022
-119.621265018931,49.8839730428771,Carrot Mountain,0,0.01,Carrot Mountain,K52450,Carrot Mountain,2022/09/17 08:31:45,CARROT MOUNTAIN,49.883967,-119.62125,Full,2022
-121.957133038796,51.9288388604694,Chimney Lake,0,0.05,Chimney Lake,C20208,Chimney Lake,2022/05/22 02:11:00,,51.928833,-121.957117,Full,2022
-115.806181217343,49.5982564548327,1 mile West cranbrook Airport,0,0.009,1 mile West cranbrook Airport,N11865,1 mile West cranbrook Airport,2022/08/23 01:38:06,,49.59825,-115.806167,Full,2022
-125.876367792802,54.97865543955,E of Tochcha Lake,0,60,E of Tochcha Lake,R21314,E of Tochcha Lake,2022/08/12 04:00:31,Deescius Fire,54.97865,-125.87635,Full,2022
-121.707165901377,51.6310058787513,S Snag Lake,0,0.09,S Snag Lake,C41227,S Snag Lake,2022/08/11 01:36:38,,51.631,-121.70715,Full,2022
-121.306148087405,49.0494228063188,Thompson Peak #2 - MONITOR ONLY,0,10,Thompson Peak #2 - MONITOR ONLY,V11916,Thompson Peak #2 - MONITOR ONLY,2022/08/24 12:59:51,THOMPSON PEAK #2,49.049417,-121.306133,,2022
-119.752015032644,49.8502060258905,Jack Creek,0,7.3,Jack Creek,K52317,Jack Creek,2022/09/07 04:59:25,Jack Creek Fire,49.8502,-119.752,Full,2022
-120.779798348129,50.3261729305694,Danish Creek,0,0.1,Danish Creek,K62165,Danish Creek,2022/08/31 06:04:00,,50.326167,-120.779783,Full,2022
-123.779216436459,52.2160556439143,12km Chezacut Rd,0,0.25,12km Chezacut Rd,C51295,12km Chezacut Rd,2022/08/11 08:38:24,,52.21605,-123.7792,Full,2022
-121.398465309106,49.812555833248,Anderson River #3,0,0.03,Anderson River #3,V12230,Anderson River #3,2022/09/02 04:15:45,ANDERSON RIVER #3,49.81255,-121.39845,Full,2022
-122.1606986421,50.5275057767595,Rogers Creek,0,0.009,Rogers Creek,K70566,Rogers Creek,2022/07/11 01:30:30,,50.5275,-122.160683,Full,2022
-117.654464539808,49.4519062408383,Gander Creek,0,0.009,Gander Creek,N51271,Gander Creek,2022/08/11 04:00:00,Gander Creek,49.4519,-117.65445,Full,2022
-121.292349121909,52.5304729667417,Hobson Arm of Quesnel Lake,0,0.02,Hobson Arm of Quesnel Lake,C32078,Hobson Arm of Quesnel Lake,2022/08/26 10:31:16,,52.530467,-121.292333,Full,2022
-122.278965273992,49.1435726998143,Fraser Heritage Park #5,0,0.009,Fraser Heritage Park #5,V10763,Fraser Heritage Park #5,2022/07/25 05:19:49,FRASER HERITAGE PK#5,49.143567,-122.27895,Full,2022
-123.624132575155,49.4613385581642,Clack Creek,0,0.009,Clack Creek,V50244,Clack Creek,2022/05/29 00:00:00,CLACK CREEK,49.461333,-123.624117,Full,2022
-124.146648582713,49.1953554860977,Weigles Rd,0,0.009,Weigles Rd,V72538,Weigles Rd,2022/10/01 08:24:11,WEIGLES RD,49.19535,-124.146633,Full,2022
-118.657015247274,51.2927232299137,Perry River,0,17.9,Perry River,K41540,Perry River,2022/08/17 11:18:45,,51.292717,-118.657,Modified,2022
-124.776465679942,49.2030884130384,Spur 10 #1,0,3.45,Spur 10 #1,V72642,Spur 10 #1,2022/10/09 07:30:00,SPUR 10 #1,49.203083,-124.77645,Full,2022
-115.100263972018,49.1947235044861,Raymond Creek,0,0.009,Raymond Creek,N10869,Raymond Creek,2022/07/29 01:31:29,,49.194717,-115.10025,Full,2022
-121.662382501818,50.3333728277532,Texas Creek Rd South,0,12.15,Texas Creek Rd South,K72888,Texas Creek Rd South,2023/03/27 02:13:49,TEXAS CREEK RD SOUTH,50.333367,-121.662367,,2022
-117.775514598707,49.5905062356042,Milton Creek,0,0.009,Milton Creek,N51911,Milton Creek,2022/08/23 05:47:34,Milton Ck,49.5905,-117.7755,Modified,2022
-117.261014416557,49.270806273227,Wally Creek,0,0.02,Wally Creek,N50663,Wally Creek,2022/07/21 06:19:36,,49.2708,-117.261,Full,2022
-127.210017844661,54.6176382522783,Hydro Hill area,0,0.09,Hydro Hill area,R32461,Hydro Hill area,2022/09/16 02:08:59,Hydro Hill,54.617633,-127.21,Full,2022
-124.720932677186,49.2208884199987,Bainbridge Lake,0,0.01,Bainbridge Lake,V70563,Bainbridge Lake,2022/07/11 09:50:26,BAINBRIDGE LAKE,49.220883,-124.720917,Full,2022
-119.581697798399,49.0852890032762,Conifyrd Creek,0,0.08,Conifyrd Creek,K52202,Conifyrd Creek,2022/09/01 04:30:03,Conifyrd Creek,49.085283,-119.581683,Full,2022
-119.685432528611,51.5905061219991,Lost Creek Road,0,0.1,Lost Creek Road,K20636,Lost Creek Road,2022/07/18 01:59:14,LOST CREEK ROAD,51.5905,-119.685417,Full,2022
-121.621565919541,51.7371888935497,Helena Lake Rd,0,0.009,Helena Lake Rd,C41008,Helena Lake Rd,2022/08/01 08:50:16,,51.737183,-121.62155,Full,2022
-117.795131872558,50.5753892917173,Payne Creek,0,0.009,Payne Creek,N51360,Payne Creek,2022/08/12 05:25:34,,50.575383,-117.795117,Full,2022
-122.582101995431,58.7435059677391,Clarke Lake Rd,0,0.009,Clarke Lake Rd,G92874,Clarke Lake Rd,2023/03/16 07:39:02,,58.7435,-122.582083,,2022
-119.264148860284,52.8545562329309,Valemount Bike Park,0,0.009,Valemount Bike Park,G31004,Valemount Bike Park,2022/08/01 11:30:00,,52.85455,-119.264133,Full,2022
-120.617032092549,49.5115389086493,Asp Creek,0,0.009,Asp Creek,K61408,Asp Creek,2022/08/13 04:44:00,ASP CREEK,49.511533,-120.617017,Full,2022
-121.549015372449,49.9475058226187,Speyum Creek #2,0,0.009,Speyum Creek #2,V12015,Speyum Creek #2,2022/08/25 08:21:08,SPEYUM CREEK #2,49.9475,-121.549,,2022
-121.053465113667,49.3102558480608,Prospectors Creek,0,4.2,Prospectors Creek,V11286,Prospectors Creek,2022/08/12 11:54:01,PROSPECTORS CREEK,49.31025,-121.05345,,2022
-115.954564267318,49.676789444046,Captian Cab cell tower,0,0.105,Captian Cab cell tower,N12440,Captian Cab cell tower,2022/09/14 09:59:06,,49.676783,-115.95455,Full,2022
-126.073801024131,55.4572224214795,Takla Lake,0,5.5,Takla Lake,G51526,Takla Lake,2022/08/17 03:30:00,,55.457217,-126.073783,Full,2022
-123.691698287797,48.3361055011343,O'Brien Point,0,0.009,O'Brien Point,V62120,O'Brien Point,2022/08/22 07:10:31,O'BRIEN POINT,48.3361,-123.691683,Full,2022
-122.680849530967,53.0217888096255,Milburn Lake,0,0.009,Milburn Lake,C10278,Milburn Lake,2022/06/06 00:00:00,,53.021783,-122.680833,Full,2022
-115.407681039686,49.2185894726872,Gold Creek Detour Road,0,0.01,Gold Creek Detour Road,N12207,Gold Creek Detour Road,2022/09/01 11:00:08,,49.218583,-115.407667,Full,2022
-121.498532742001,51.2342558869661,Clinton Loon Lake FSR and Hwy 97,0,0.009,Clinton Loon Lake FSR and Hwy 97,C40221,Clinton Loon Lake FSR and Hwy 97,2022/05/24 01:55:48,,51.23425,-121.498517,Full,2022
-118.825614814783,49.6653731216316,Trapping Creek,0,0.009,Trapping Creek,N61837,Trapping Creek,2022/08/22 10:59:45,,49.665367,-118.8256,Full,2022
-127.382450701265,54.1945722221013,Silvertip FSR,0,0.009,Silvertip FSR,R21691,Silvertip FSR,2022/08/19 02:41:51,silver tip fsr,54.194567,-127.382433,Full,2022
-120.740965646413,51.3568389844977,South of Eagan Lake,0,0.09,South of Eagan Lake,C41393,South of Eagan Lake,2022/08/12 08:03:08,,51.356833,-120.74095,Full,2022
-121.256299941744,54.8054230541009,Hook Creek,0,456,Hook Creek,G72672,Hook Creek,2022/10/10 01:19:41,,54.805417,-121.256283,Monitor,2022
-120.761800580643,56.5517731732859,Milligan Creek intersection 259rd,0,0.009,Milligan Creek intersection 259rd,G82626,Milligan Creek intersection 259rd,2022/10/08 10:30:00,Dan Frittenburg,56.551767,-120.761783,Full,2022
-119.869848015816,49.7090390045499,Darke Lake,0,0.009,Darke Lake,K52302,Darke Lake,2022/09/06 02:00:00,Darke Lake,49.709033,-119.869833,Full,2022
-119.519982019352,49.9531230581352,Blue Grouse Creek,0,0.1,Blue Grouse Creek,K52332,Blue Grouse Creek,2022/09/08 05:07:46,,49.953117,-119.519967,Full,2022
-120.63451518329,49.8289229227937,Otter Creek,0,0.9,Otter Creek,K62525,Otter Creek,2022/09/29 12:20:36,OTTER CREEK,49.828917,-120.6345,Full,2022
-123.102348706669,50.2207726513257,Soo Valley FSR,0,0.001,Soo Valley FSR,V30573,Soo Valley FSR,2022/07/10 03:00:00,SOO VALLEY FSR,50.220767,-123.102333,Full,2022
-117.040147727013,50.5738393783166,Tiger Creek #2,0,0.01,Tiger Creek #2,N70796,Tiger Creek #2,2022/07/22 02:16:05,,50.573833,-117.040133,Full,2022
-117.57906475694,50.3103063011194,Kuskanax Creek,0,0.13,Kuskanax Creek,N52340,Kuskanax Creek,2022/09/08 04:00:00,Kuskanax Creek,50.3103,-117.57905,Full,2022
-123.653018536305,57.4593057934146,Besa River,0,2484.3,Besa River,G82427,Besa River,2022/09/12 11:30:38,,57.4593,-123.653,Monitor,2022
-120.076698351001,50.7673390352052,Louis Creek FSR,0,0.009,Louis Creek FSR,K20018,Louis Creek FSR,2022/04/08 08:20:06,Louis Lake FSR 7km,50.767333,-120.076683,Full,2022
-121.770498947348,51.7406558752457,12km SE of Alkali Creek,0,0.2,12km SE of Alkali Creek,C41600,12km SE of Alkali Creek,2022/08/19 04:14:53,,51.74065,-121.770483,Full,2022
-121.731883083478,52.1861058982532,Spokin Lake Rd,0,0.6,Spokin Lake Rd,C22750,Spokin Lake Rd,2022/10/19 09:34:14,,52.1861,-121.731867,Modified,2022
-121.502248375757,49.9881228301141,"Trans Canada Highway, Boston Bar",0,0.009,"Trans Canada Highway, Boston Bar",V12843,"Trans Canada Highway, Boston Bar",2022/11/21 09:00:38,TRANS CANADA HIGHWAY,49.988117,-121.502233,,2022
-125.528684676478,54.8270054839488,N of Fleming Lake,0,0.4,N of Fleming Lake,R11348,N of Fleming Lake,2022/08/11 03:18:19,Austin,54.827,-125.528667,Full,2022
-121.416048137771,49.1669727996317,Mt Nowell #2,0,0.009,Mt Nowell #2,V11896,Mt Nowell #2,2022/08/23 08:37:37,MT NOWELL #2,49.166967,-121.416033,,2022
-125.569683829995,52.5551724260636,Tusulko River,0,0.6,Tusulko River,C52466,Tusulko River,2022/09/19 01:58:53,Tusulko River Fire,52.555167,-125.569667,Full,2022
-118.107382351441,51.975939331333,Trident Creek,0,0.04,Trident Creek,N41280,Trident Creek,2022/08/11 02:20:54,,51.975933,-118.107367,Full,2022
-121.417915275154,49.6750728246144,Spuzzum Creek Road,0,0.009,Spuzzum Creek Road,V12143,Spuzzum Creek Road,2022/08/30 11:00:10,SPUZZUM CREEK ROAD,49.675067,-121.4179,Full,2022
-120.865565026044,49.0978388590588,South of Manning Park,0,0.005,South of Manning Park,V12169,South of Manning Park,2022/08/31 08:43:32,S OF MANNING PARK,49.097833,-120.86555,Full,2022
-124.304548568478,49.0496384619974,Dunsmuir Creek,0,0.03,Dunsmuir Creek,V62828,Dunsmuir Creek,2022/11/08 12:30:00,DUNSMUIR CREEK,49.049633,-124.304533,Full,2022
-124.308898503051,48.8049724510727,Gordon River,0,0.1,Gordon River,V60382,Gordon River,2022/06/30 04:40:00,GORDON RIVER,48.804967,-124.308883,Full,2022
-125.792516017585,49.8768053171078,Buttle Lake,0,0.009,Buttle Lake,V81593,Buttle Lake,2022/08/19 03:30:00,BUTTLE LAKE,49.8768,-125.7925,Full,2022
-116.858697545461,50.0457393668634,Fry Creek,1,1106,Fry Creek,N71980,Fry Creek,2022/08/24 03:33:20,,50.045733,-116.858683,Modified,2022
-119.736965036572,49.8727060292762,Upper Jack Creek,0,0.21,Upper Jack Creek,K52274,Upper Jack Creek,2022/09/05 06:00:42,Upper Jack Creek,49.8727,-119.73695,Full,2022
-114.968181093642,49.7713065591769,Cummings Creek,0,52.6,Cummings Creek,N11051,Cummings Creek,2022/08/03 01:15:37,,49.7713,-114.968167,,2022
-120.203982370201,50.7515890195212,Cold Creek,0,0.009,Cold Creek,K22213,Cold Creek,2022/09/01 07:32:44,,50.751583,-120.203967,Full,2022
-115.637947281115,49.9647734983424,Diorite Creek,0,0.009,Diorite Creek,N22125,Diorite Creek,2022/08/27 11:23:08,Diolite Creek,49.964767,-115.637933,Full,2022
-118.045931961479,50.7152232706056,Cranberry Creek,0,0.14,Cranberry Creek,N40850,Cranberry Creek,2022/07/29 10:00:00,Cranberry Creek,50.715217,-118.045917,Full,2022
-122.772600101942,54.5246388457706,Davie Lake,0,0.009,Davie Lake,G10395,Davie Lake,2022/06/30 02:20:00,Davie muskeg fire,54.524633,-122.772583,Full,2022
-117.602681561332,49.5715062542691,Pedro Creek,0,0.009,Pedro Creek,N51728,Pedro Creek,2022/08/21 12:00:00,Pedro Creek,49.5715,-117.602667,Full,2022
-120.50263227965,50.2590559602311,Rocky Gulch,0,0.5,Rocky Gulch,K61921,Rocky Gulch,2022/08/24 01:51:00,Rocky Gulch,50.25905,-120.502617,Full,2022
-126.592383188375,50.0733052268906,East of Woss Lake - MONITOR ONLY,0,1.4,East of Woss Lake - MONITOR ONLY,V92190,East of Woss Lake - MONITOR ONLY,2022/08/19 06:54:39,EAST OF WOSS LAKE,50.0733,-126.592367,Monitor,2022
-119.039715326456,51.3182231860555,Humamilt Lake FSR,0,0.06,Humamilt Lake FSR,K41015,Humamilt Lake FSR,2022/08/01 09:03:53,,51.318217,-119.0397,Full,2022
-121.854882886284,51.504072855358,Canoe Creek,0,2.6,Canoe Creek,C41031,Canoe Creek,2022/08/01 07:59:59,,51.504067,-121.854867,Full,2022
-123.448085595779,57.6557228260801,Prophet River,0,900,Prophet River,G92687,Prophet River,2022/10/12 09:00:00,G92687,57.655717,-123.448067,,2022
-119.956682296056,50.650456043928,Old Ferry Road,0,0.24,Old Ferry Road,K22664,Old Ferry Road,2022/10/10 09:04:05,Old Ferry Road,50.65045,-119.956667,Full,2022
-124.134035978748,58.1723227361165,Dead Dog Creek,0,20.4,Dead Dog Creek,G92713,Dead Dog Creek,2022/10/13 09:00:00,,58.172317,-124.134017,,2022
-117.497214535694,49.5515562642658,Falls Creek,0,0.1,Falls Creek,N71392,Falls Creek,2022/08/13 10:58:36,,49.55155,-117.4972,Full,2022
-118.289014987951,50.6495562388861,Gates Ridge,0,0.7,Gates Ridge,K41384,Gates Ridge,2022/08/12 05:07:07,,50.64955,-118.289,Full,2022
-122.711832669005,50.3094387015999,South of Rancheree Road,0,30,South of Rancheree Road,V30039,South of Rancheree Road,2022/04/11 04:00:00,S OF RANCHEREE ROAD,50.309433,-122.711817,Full,2022
-123.108699230713,51.9236727169962,Taseko Lake Rd,0,2.71,Taseko Lake Rd,C50024,Taseko Lake Rd,2022/04/09 04:35:01,,51.923667,-123.108683,Full,2022
-120.612515063688,49.4073389036745,Blackmine FSR,0,0.3,Blackmine FSR,K60119,Blackmine FSR,2022/04/25 03:21:00,BLACKMINE FSR,49.407333,-120.6125,Modified,2022
-120.316034127557,55.6978892074539,Bear Mountain Wind Park Rd,0,0.2,Bear Mountain Wind Park Rd,G70298,Bear Mountain Wind Park Rd,2022/06/11 05:00:00,No Name,55.697883,-120.316017,Modified,2022
